voter_id,first_name,last_name,birth_year,address_line,city,postal_code,latitude,longitude,registration_status,reported_district,source_file,last_updated,received_date,matched_district,duplicate_id_flag,duplicate_person_address_flag,missing_address_flag,invalid_postal_code_flag,missing_location_flag,out_of_region_flag,unmatched_district_flag,district_mismatch_flag,stale_record_flag,anomaly_count,anomaly_types,needs_review
SIM-VR-00330,Parker,Placeholder,2006,161 Hillside Ave,Esquimalt,V6T 4Y3,48.424931,-123.41873,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2026-06-09,2026-06-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00331,Riley,Sample,1951,6292 Pandora Ave,Esquimalt,V7N 7T7,48.412948,-123.426977,Inactive,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-09-11,2026-06-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00332,Riley,Example,1981,251 Cook St,Esquimalt,V5J 9B9,48.443041,-123.431468,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2026-02-01,2026-06-16,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00333,Alex,Mock,1999,9654 Cook St,Saanich,V4S 2B5,48.500294,-123.364865,Inactive,Saanich South,Federal_Electors_Extract_2026Q2.csv,2025-05-19,2026-05-11,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00334,Drew,Training,1987,5213 Tillicum Rd,Oak Bay,V1N 8V1,48.446803,-123.324341,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2024-12-30,2026-06-04,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00335,Quinn,Demo,1951,7339 Shelbourne St,Victoria,V2S 9X3,,,Inactive,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2024-12-17,2026-05-08,,0,0,0,0,1,0,1,0,1,3,missing_location; unmatched_district; stale_record,1
SIM-VR-00336,Avery,Public,1997,7289 Admirals Rd,Oak Bay,V1X 5B7,48.443977,-123.309815,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2025-04-18,2026-05-09,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00337,Jordan,Demo,1970,236 Bay St,Esquimalt,V3H 9E9,48.414811,-123.418212,Pending Review,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2026-02-19,2026-06-03,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00338,Casey,Example,1960,1517 Tillicum Rd,Victoria,V2R 3N2,48.42974,-123.390688,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-01-06,2026-05-12,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00339,Parker,Synthetic,1958,8506 Gorge Rd,Victoria,V3T 1R9,48.462642,-123.351203,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-02-07,2026-05-14,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00340,Avery,Mock,1956,608 Tillicum Rd,Oak Bay,12345,49.484788,-122.701308,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2024-09-25,2026-05-30,,0,0,0,1,0,1,1,0,1,4,invalid_postal_code; out_of_region; unmatched_district; stale_record,1
SIM-VR-00341,Rowan,Training,1951,6218 Bay St,Saanich,V1E 0N5,48.472751,-123.380108,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2025-06-12,2026-06-22,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00342,Rowan,Public,1999,4330 Shelbourne St,Saanich,V9X 1X4,49.441037,-122.525228,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2024-11-19,2026-06-10,,0,0,0,0,0,1,1,0,1,3,out_of_region; unmatched_district; stale_record,1
SIM-VR-00343,Drew,Demo,1946,6757 Bay St,Victoria,V1T 6T2,48.461692,-123.36591,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2024-01-25,2026-06-14,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00344,Avery,Example,1963,3755 Pandora Ave,Victoria,V8N 8T0,48.426022,-123.365276,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2024-09-07,2026-05-04,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00345,Drew,Demo,1964,3426 Gorge Rd,Victoria,V2S 5S1,49.458816,-122.832815,Inactive,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-12-09,2026-06-07,,0,0,0,0,0,1,1,0,0,2,out_of_region; unmatched_district,1
SIM-VR-00346,Quinn,Test,1990,7426 Harbour View Rd,Oak Bay,V7C 4B2,48.456964,-123.297241,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-02-06,2026-05-07,Oak Bay-Gordon Head,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00347,Parker,Training,1983,4514 Admirals Rd,Victoria,V4G 1P5,48.40913,-123.382072,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2026-06-15,2026-06-09,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00348,Alex,Placeholder,1969,3186 Cedar Hill Rd,Victoria,V9Y 8E9,48.446039,-123.363647,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2024-09-09,2026-06-11,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00349,Hayden,Mock,1959,798 Admirals Rd,Victoria,V3X 4Y4,48.412094,-123.389769,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-07-31,2026-06-16,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00350,Cameron,Synthetic,2007,6719 Douglas St,Saanich,V3Y 6G0,48.469926,-123.355065,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2024-08-18,2026-06-13,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00351,Morgan,Public,1993,7668 Harbour View Rd,Victoria,V2R 9E7,49.382906,-122.553612,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2024-08-01,2026-05-02,,0,0,0,0,0,1,1,0,1,3,out_of_region; unmatched_district; stale_record,1
SIM-VR-00352,Taylor,Demo,1990,6165 Admirals Rd,Esquimalt,V0J 8H8,48.432789,-123.443633,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-01-11,2026-05-10,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00353,Avery,Placeholder,1995,1631 Pandora Ave,Victoria,V3N 5S5,48.414678,-123.38926,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-07-21,2026-06-17,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00354,Casey,Training,1953,4091 Douglas St,Saanich,V8Z4,48.468427,-123.37211,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-10-22,2026-06-16,Saanich South,0,0,0,1,0,0,0,0,0,1,invalid_postal_code,1
SIM-VR-00355,Avery,Training,1968,6917 Bay St,Victoria,V8X 2T9,48.416119,-123.389461,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-03-15,2026-05-09,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00356,Sam,Sample,1985,3675 Admirals Rd,Esquimalt,V6A 5B0,48.423966,-123.421319,Inactive,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2024-11-27,2026-05-26,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00357,Casey,Public,2004,,Esquimalt,V3G 1R5,48.415534,-123.409927,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-07-11,2026-06-16,Esquimalt-Metchosin,0,0,1,0,0,0,0,0,0,1,missing_address,1
SIM-VR-00358,Rowan,Test,1975,9260 Gorge Rd,Victoria,V6R 6H7,48.417115,-123.361991,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2026-02-24,2026-05-02,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00359,Cameron,Placeholder,1976,9019 Cook St,Esquimalt,V6J 6P9,48.421299,-123.450689,Pending Review,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2026-06-18,2026-05-18,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00360,Drew,Training,1986,6673 Cook St,Oak Bay,V0X 8C4,48.470508,-123.317045,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-07-06,2026-05-11,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00361,Jamie,Example,1990,618 Hillside Ave,Victoria,V0V 9T7,48.422365,-123.376749,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-09-28,2026-06-17,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00362,Riley,Training,2003,7965 Cedar Hill Rd,Esquimalt,V2R 8V5,48.429077,-123.412117,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-05-16,2026-05-15,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00363,Cameron,Practice,1944,459 Hillside Ave,Victoria,V9H 4T6,49.431762,-122.446622,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-06-15,2026-04-27,,0,0,0,0,0,1,1,0,1,3,out_of_region; unmatched_district; stale_record,1
SIM-VR-00364,Taylor,Public,1984,551 Admirals Rd,Oak Bay,V0C 4Y3,48.426789,-123.31844,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-08-14,2026-06-03,Oak Bay-Gordon Head,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00365,Jamie,Example,2001,6488 Shelbourne St,Victoria,V0V 3C1,48.41725,-123.38997,Pending Review,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-03-03,2026-05-24,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00366,Rowan,Example,1964,7369 Tillicum Rd,Oak Bay,V7A 3P7,48.454979,-123.300195,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2024-08-20,2026-05-26,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00367,Riley,Test,1985,615 Bay St,Victoria,V0C 4X6,,,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2024-07-20,2026-06-24,,0,0,0,0,1,0,1,0,1,3,missing_location; unmatched_district; stale_record,1
SIM-VR-00368,Alex,Training,1958,7996 Admirals Rd,Esquimalt,V5V 4S5,48.437044,-123.40734,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2024-11-08,2026-05-25,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00369,Avery,Placeholder,1952,6410 Harbour View Rd,Victoria,V0A 8Y8,48.421159,-123.384778,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-02-27,2026-06-09,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00370,Parker,Practice,1976,4337 Douglas St,Esquimalt,V7C 3C8,48.431139,-123.408184,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-07-10,2026-06-03,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00371,Jamie,Placeholder,1946,8112 Tillicum Rd,Oak Bay,V2N 7J2,48.426712,-123.303677,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2025-09-08,2026-06-19,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00372,Alex,Test,1942,3227 Tillicum Rd,Esquimalt,V3E 5J4,48.427795,-123.431008,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-01-09,2026-06-14,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00373,Cameron,Public,1947,5112 Cook St,Victoria,V4H 1R9,48.455277,-123.390715,Pending Review,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2025-02-14,2026-05-07,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00374,Rowan,Practice,1999,1229 Tillicum Rd,Victoria,V9A 6N5,48.452637,-123.36929,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-02-20,2026-06-08,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00375,Avery,Training,1943,8346 Douglas St,Esquimalt,V2V 4T2,48.434474,-123.420156,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2026-04-30,2026-05-22,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00376,Taylor,Demo,1970,8419 Tillicum Rd,Esquimalt,V1T 4B9,48.420388,-123.440802,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-07-23,2026-05-27,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00377,Avery,Test,1988,7403 Cedar Hill Rd,Victoria,V3V 8T7,48.435385,-123.362479,Pending Review,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-02-03,2026-05-07,Victoria-Swan Lake,0,1,0,0,0,0,0,0,1,2,duplicate_person_address; stale_record,1
SIM-VR-00378,Alex,Public,1992,918 Pandora Ave,Saanich,V2Y 8X2,48.474903,-123.356995,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-09-05,2026-05-28,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00379,Alex,Test,1963,2575 Admirals Rd,Esquimalt,V6A 4N9,48.430896,-123.414142,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-05-03,2026-06-17,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00380,Jamie,Placeholder,1944,7735 Tillicum Rd,Esquimalt,V1Y 4G0,48.436248,-123.410009,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-04-05,2026-05-06,Esquimalt-Metchosin,0,1,0,0,0,0,0,0,1,2,duplicate_person_address; stale_record,1
SIM-VR-00381,Riley,Synthetic,1980,6142 Gorge Rd,Esquimalt,V8A 1C2,48.434785,-123.448172,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-05-05,2026-05-07,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00382,Cameron,Test,1964,4078 Fort St,Esquimalt,V3P 4J5,48.417605,-123.418412,Inactive,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-12-15,2026-05-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00383,Riley,Mock,1998,2784 Douglas St,Esquimalt,V0Y 2E6,48.413941,-123.444054,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2026-05-30,2026-06-22,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00384,Jamie,Synthetic,1984,3595 Bay St,Victoria,V2A 5G7,48.410392,-123.382548,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-10-28,2026-05-16,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00385,Casey,Practice,1973,126 Cedar Hill Rd,Esquimalt,V4E 0T6,48.408007,-123.434255,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-05-03,2026-05-18,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00386,Parker,Public,1976,1153 Fort St,Esquimalt,V9G 7G2,48.446289,-123.402946,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-07-11,2026-05-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00387,Jordan,Practice,1985,4296 Shelbourne St,Oak Bay,V8P 4X3,48.423715,-123.329116,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2024-12-09,2026-05-14,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00388,Avery,Sample,1945,4192 Cedar Hill Rd,Victoria,V7S 7H1,48.409641,-123.375147,Inactive,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-02-15,2026-05-12,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00389,Quinn,Practice,1990,1015 Bay St,Victoria,V7N 3C8,48.436924,-123.385024,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-12-28,2026-05-15,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00390,Rowan,Test,1983,855 Harbour View Rd,Esquimalt,V0E 0V5,48.428503,-123.439464,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-07-11,2026-06-02,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00391,Jamie,Training,1948,6586 Douglas St,Esquimalt,V2N 2C4,48.434389,-123.414673,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2024-08-14,2026-05-31,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00392,Jamie,Sample,1944,180 Fort St,Saanich,V3Y 4P4,48.477666,-123.381863,Pending Review,Saanich South,Federal_Electors_Extract_2026Q2.csv,2025-02-09,2026-06-17,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00393,Sam,Synthetic,1970,8077 Admirals Rd,Saanich,V2P 4B5,48.495529,-123.361012,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2025-09-10,2026-05-22,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00394,Sam,Demo,1964,3023 Pandora Ave,Victoria,V3N 0J0,48.410146,-123.375597,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-03-06,2026-06-25,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00395,Alex,Synthetic,2004,1401 Pandora Ave,Saanich,V4G 9T8,48.487048,-123.343581,Pending Review,Saanich South,Contact_Centre_Update_2026Q2.csv,2026-04-14,2026-05-23,Saanich South,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00396,Alex,Training,1976,2881 Harbour View Rd,Saanich,V9Y 5A4,48.500298,-123.361595,Active,Saanich South,ICBC_Address_Update_2026Q2.csv,2026-03-04,2026-06-24,Saanich South,1,1,0,0,0,0,0,0,0,2,duplicate_id; duplicate_person_address,1
SIM-VR-00397,Taylor,Example,1976,9186 Cook St,Victoria,V8R 9R8,48.461012,-123.359046,Inactive,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-05-17,2026-06-02,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00398,Morgan,Public,1962,6318 Tillicum Rd,Saanich,V6C 8N5,49.469979,-122.726083,Pending Review,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-05-29,2026-05-14,,0,0,0,0,0,1,1,0,0,2,out_of_region; unmatched_district,1
SIM-VR-00399,Hayden,Practice,1962,7623 Admirals Rd,Victoria,V4R 3H5,48.424334,-123.364665,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-09-13,2026-05-03,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00400,Quinn,Practice,1971,,Oak Bay,V4C 2E3,48.457546,-123.326389,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2024-09-30,2026-06-13,Oak Bay-Gordon Head,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00401,Sam,Practice,1963,8214 Admirals Rd,Esquimalt,V3R 5C1,48.450335,-123.430539,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-09-06,2026-05-12,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00402,Casey,Mock,1946,9166 Gorge Rd,Victoria,V8Z-4K9,48.408826,-123.380428,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2024-10-11,2026-06-11,Victoria-Beacon Hill,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00403,Casey,Synthetic,2006,1921 Harbour View Rd,Esquimalt,V3G 8X9,48.417775,-123.408888,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-06-03,2026-06-18,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00404,Alex,Mock,1962,9679 Douglas St,Victoria,V8H 5V5,48.460003,-123.384718,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-06-07,2026-06-02,Victoria-Swan Lake,1,1,0,0,0,0,0,0,0,2,duplicate_id; duplicate_person_address,1
SIM-VR-00405,Reese,Demo,1943,2626 Shelbourne St,Saanich,V9J 1S1,48.474983,-123.378407,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2024-09-02,2026-06-13,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00406,Jordan,Sample,1946,2333 Hillside Ave,Esquimalt,V9V 5G8,48.438828,-123.441763,Pending Review,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-10-21,2026-05-31,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00407,Jamie,Sample,2007,8635 Harbour View Rd,Esquimalt,V5J 2B6,48.42475,-123.448525,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2024-07-06,2026-06-01,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00408,Sam,Sample,1972,6556 Gorge Rd,Esquimalt,V8V 0H1,48.424911,-123.401424,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2026-05-10,2026-06-08,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00409,Taylor,Mock,1988,8482 Hillside Ave,Saanich,V2A 7Y4,48.499683,-123.374596,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2025-12-02,2026-06-09,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00410,Parker,Training,1987,5427 Gorge Rd,Saanich,V2J 8P2,48.483751,-123.375937,Active,Saanich South,ICBC_Address_Update_2026Q2.csv,2024-09-05,2026-06-08,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00411,Drew,Placeholder,1958,2260 Cedar Hill Rd,Oak Bay,V7V 7S9,48.435514,-123.328515,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-07-29,2026-06-06,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00412,Sam,Training,2003,7210 Hillside Ave,Victoria,V6R 0J4,48.450385,-123.348273,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-10-07,2026-06-15,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00413,Jordan,Demo,2002,9216 Fort St,Saanich,V5H 5V6,48.468859,-123.388123,Pending Review,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-02-17,2026-06-22,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00414,Jamie,Placeholder,1974,6314 Shelbourne St,Victoria,V3C 6H9,48.443266,-123.344841,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-05-12,2026-05-21,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00415,Hayden,Practice,1998,6356 Pandora Ave,Victoria,V7G 6E9,48.420751,-123.385977,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2026-05-23,2026-05-22,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00416,Alex,Mock,1958,1776 Admirals Rd,Oak Bay,V0N 7V0,48.445787,-123.296452,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-08-03,2026-06-08,Oak Bay-Gordon Head,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00417,Casey,Example,1973,4889 Douglas St,Oak Bay,V0J 1P1,48.431069,-123.296793,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2025-04-28,2026-05-06,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00418,Rowan,Mock,1987,743 Cook St,Esquimalt,V6N 2C2,48.442674,-123.437774,Inactive,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-03-06,2026-05-06,Esquimalt-Metchosin,1,1,0,0,0,0,0,0,1,3,duplicate_id; duplicate_person_address; stale_record,1
SIM-VR-00419,Cameron,Public,2006,2816 Douglas St,Saanich,V8H 3A1,48.493883,-123.37796,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-11-09,2026-05-01,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00420,Reese,Example,1966,2311 Shelbourne St,Victoria,V5J 7Y9,48.428506,-123.37531,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2026-02-17,2026-06-05,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00421,Rowan,Public,1981,5555 Shelbourne St,Oak Bay,V6C 4S5,48.425248,-123.320573,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-02-25,2026-06-21,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00422,Parker,Mock,1956,5947 Bay St,Saanich,V3H 4H3,48.478992,-123.392492,Inactive,Saanich South,VitalStats_Status_Update_2026Q2.csv,2024-09-19,2026-05-05,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00423,Casey,Training,1953,402 Cook St,Victoria,V3B 9R6,48.446426,-123.343806,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-12-20,2026-05-29,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00424,Hayden,Test,1995,8259 Pandora Ave,Victoria,V4G 3X3,48.438642,-123.38812,Pending Review,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-04-02,2026-05-05,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
